sample_id,label,g__Pyramidobacter,g__Alistipes,g__Parabacteroides,g__Phocaeicola,g__Collinsella,g__Bacteroides,g__Gemmiger,g__Oscillospiraceae_unclassified,g__Odoribacter,g__Phascolarctobacterium,g__Vescimonas,g__Ruthenibacterium,g__GGB9715,g__Ruminococcus,g__Blautia,g__Evtepia,g__Anaerobutyricum,g__Butyricimonas,g__Faecalibacterium,g__Hungatella,g__Desulfovibrio,g__Mediterraneibacter,g__Christensenella,g__GGB9760,g__Lentihominibacter,g__Clostridium,g__Ligilactobacillus,g__Eggerthella,g__Dorea,g__Anaerotruncus,g__Raoultibacter,g__Candidatus_Cibionibacter,g__Streptococcus,g__Erysipelatoclostridium,g__GGB3433,g__Bilophila,g__Coprococcus,g__Escherichia,g__Eubacteriaceae_unclassified,g__GGB3653,g__Wujia,g__Romboutsia,g__GGB3345,g__Limosilactobacillus,g__Agathobaculum,g__Bifidobacterium,g__Roseburia,g__Intestinimonas,g__Candidatus_Nanosynsacchari,g__Segatella,g__GGB41458,g__Lachnoclostridium,g__Lachnospiraceae_unclassified,g__Faecalibacillus,g__Anaerofustis,g__Faecalicatena,g__Lachnospira,g__Eubacterium,g__Coprobacillus,g__Candidatus_Saccharibacteria_unclassified,g__Anaerostipes,g__Fusicatenibacter,g__GGB2998,g__GGB12798,g__Enterococcus,g__Provencibacterium,g__Lactobacillus,g__Holdemania,g__GGB3061,g__Coprobacter,g__Oscillibacter,g__Dysosmobacter,g__Simiaoa,g__Enterocloster,g__Emergencia,g__Brotolimicola,g__Intestinibacter,g__Parascardovia,g__Megamonas,g__Fumia,g__GGB2848,g__Wansuia,g__GGB3632,g__Flavonifractor,g__Actinomyces,g__Clostridiaceae_unclassified,g__Parasutterella,g__GGB4456,g__Lancefieldella,g__Neobittarella,g__Schaalia,g__Mogibacterium,g__GGB4683,g__GGB3256,g__GGB9342,g__Gordonibacter,g__Paraprevotella,g__GGB9699,g__GGB4578,g__GGB9634,g__GGB9730,g__Turicibacter,g__Sutterella,g__Klebsiella,g__GGB9365,g__Oliverpabstia,g__Anaerotignum,g__GGB51441,g__GGB9770,g__Anaeromassilibacillus,g__GGB2982,g__GGB9707,g__Eubacteriales_unclassified,g__Tyzzerella,g__Massilioclostridium,g__Hydrogeniiclostridium,g__GGB9614,g__GGB9524,g__Haemophilus,g__Lacrimispora,g__GGB9561,g__Pseudoflavonifractor,g__GGB33586,g__GGB35068,g__Jingyaoa,g__GGB2653,g__Clostridia_unclassified,g__GGB52130,g__Veillonella,g__Lawsonibacter,g__Bacteria_unclassified,g__GGB9616,g__GGB4552,g__GGB9501,g__Enterobacter,g__GGB3444,g__Anaerofilum,g__GGB3304,g__Massiliimalia,g__Lactonifactor,g__GGB9646,g__GGB36267,g__Granulicatella,g__GGB3005,g__GGB9719,g__Lachnotalea,g__GGB3619,g__Akkermansia,g__GGB3109,g__GGB9512,g__Barnesiella,g__GGB3363,g__Megasphaera,g__Jutongia,g__GGB9747,g__GGB9559,g__Hydrogenoanaerobacterium,g__Phocea,g__GGB9766,g__GGB9359,g__Actinobaculum,g__Propionibacterium,g__GGB33469,g__Zhenpiania,g__GGB58233,g__GGB9531,g__Dialister,g__Faecalimonas,g__GGB9759,g__GGB3740,g__Lactococcus,g__Amedibacillus,g__GGB12785,g__Gemella,g__GGB3278,g__GGB4684,g__Adlercreutzia,g__GGB9635,g__GGB9758,g__GGB9708,g__Mesosutterella,g__Allisonella,g__GGB51647,g__Rothia,g__GGB13493,g__GGB9627,g__GGB13404,g__GGB51959,g__GGB9595,g__GGB9813,g__GGB9593,g__Senegalimassilia,g__GGB9602,g__Oxalobacter,g__GGB9597,g__Eisenbergiella,g__GGB3321,g__GGB9790,g__GGB3612,g__GGB9502,g__Citrobacter,g__GGB9534,g__GGB2980,g__GGB9444,g__Dielma,g__Eubacteriales_Family_XIII_Incertae_Sedis_unclassified,g__Negativibacillus,g__GGB9590,g__Peptostreptococcus,g__Bittarella,g__GGB3537,g__GGB45613,g__Cuneatibacter,g__GGB9781,g__GGB4585,g__GGB4605,g__GGB3277,g__Sellimonas,g__GGB3175,g__Longicatena,g__GGB9302,g__Weissella,g__GGB9345,g__Cloacibacillus,g__GGB51884,g__GGB3818,g__GGB36331,g__GGB9712,g__Scardovia,g__Leuconostoc,g__Corynebacterium,g__GGB3550,g__Holdemanella,g__Massilimicrobiota,g__Fusobacterium,g__Butyricicoccus
CRR1090629,0,1.65102,0.0,0.00603,0.0,0.0,22.90247,0.0,0.0,0.0,0.0,0.0,0.76142,0.0,0.0,4.14544,0.0,0.0,0.0,0.0,1.56027,0.0,3.63769,0.0,0.0,0.0,0.49638,0.0,0.31386000000000003,0.0,0.0,0.0,0.0,12.510860000000001,3.71744,0.0,0.0,0.0,0.13964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21582,10.96015,0.0,0.0078,0.0,0.0,2.22849,0.8011,0.0,0.0,0.0,0.69679,0.0,0.06784,0.02147,0.0,0.0,0.0,0.0,0.05956,0.0,0.013770000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.27183,0.0,0.0,0.16448,0.0,0.0,0.0,0.0,0.0,0.0,2.63472,0.038270000000000005,0.01263,0.0,0.13177,0.00268,0.0,0.00718,0.05236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010190000000000001,0.0,2.5730299999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.138889999999996,0.0,0.0,0.0,0.0,0.0,1.56694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.70454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00262,0.0,0.0,0.0,0.0,0.0,2.43794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26154,0.0,0.0,0.0,0.0,0.0056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17139,0.0
CRR1090630,0,0.0,5.842709999999999,4.7545,6.76315,0.45288,8.33031,3.67482,0.0,0.11189,8.26281,0.0,1.65409,0.0,0.0,1.26515,0.0,0.0,0.0,0.0,0.8722,0.0,0.22605,0.0,0.0,0.0,0.7399,0.0172,0.85344,0.13887,0.44689,0.0,0.0,0.07495,1.27837,0.0,0.34193,2.36389,12.00835,0.0,0.0,0.0,0.00375,0.0,0.01137,0.67704,2.33863,5.60147,0.0,0.0,0.0,0.0,0.0,0.26564,0.0,0.0,0.53953,0.03598,0.0,0.0,0.0,0.00124,0.159,0.0,0.0,0.01993,0.0,0.00057,0.00995,0.0,0.0,0.0,0.0,0.0,3.03055,0.0,0.0,0.02895,0.0,0.0,0.0,0.0,0.0,0.0,9.31164,0.00292,0.0,0.0,0.0,0.0,0.03755,0.0,0.0,0.0,0.0,0.0,0.04174,0.0,0.0,0.0,0.0,1.91087,0.0,0.0,0.00461,0.0,0.0,0.22175,0.0,0.0,0.0,0.0,0.0,0.32909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03377,0.0,1.39655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2203,0.0,0.0,0.0,1.0323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05405,0.0,0.0,0.0,0.0,0.0,0.04145,0.0,0.0,0.08401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00373,0.0,0.0,0.0,0.0,0.05429,0.01174,0.26454
CRR1090631,0,0.01098,3.78251,2.80687,6.679119999999999,0.0,18.245710000000003,5.50368,0.02989,0.0,6.17079,0.0,0.22336,6.96022,0.084,0.76925,0.0,0.07667,0.0,12.299389999999999,0.00029,0.0,0.6827000000000001,0.00337,0.0,0.0,0.37996,0.0,0.01025,0.26081,0.0,0.0,3.33598,0.16863,0.02325,0.0,0.44945,0.27397,0.06932,0.0,0.0,0.0,0.00032,0.0,0.0,0.48626,1.94641,0.6941100000000001,0.0,0.0015,0.0001,0.0,0.0,11.235779999999998,0.0807,0.0005,0.71431,0.02957,0.24622,0.0,0.0,0.04528,0.37036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36563,0.0,0.03319,0.07319,0.0,0.27174,0.0,0.0,0.64971,0.0,0.0,0.0,0.0,0.96297,0.0,0.5179199999999999,0.60604,0.0,0.0,0.00848,0.0,0.0,0.02739,0.0,0.0,0.0,0.0,1.01604,0.0,0.0,0.0,0.0,0.0,0.00046,0.0,0.03612,0.44184,0.00576,0.0,0.0,0.0,0.0,0.03245,0.0,0.0,0.0,0.01146,0.0,0.0,0.06055,0.16273,0.00902,0.0,0.02867,0.0,0.0,0.03115,0.0,0.0012,0.11379,0.0,0.05037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51645,0.16354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00618,0.0,0.0,0.0,0.0,0.0,0.03151,0.0,0.0,0.0,0.0,1.30029,0.0,0.01408,0.0,0.0,0.0,0.0,0.21933,5.44747,0.00021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CRR1090632,0,0.0,0.30839,0.45426000000000005,4.96996,7.2656,6.192640000000001,0.0,0.0141,0.07598,2.94957,0.0,0.05506,0.0,1.10299,4.12957,0.19555,1.20355,0.0,9e-05,0.0,0.0,4.98497,0.0,0.0,0.0,10.04317,0.00882,0.0969,1.76129,0.0,0.0,0.0,0.36894,0.19235,0.0,0.20743,0.0,0.93524,0.0,0.0,0.0,0.00195,0.0,0.0,0.66191,2.18656,1.33505,0.0,0.01264,0.0,0.0,0.05854,0.03066,0.39613,0.0,1.93647,0.21383,0.5610200000000001,0.0,0.05663,4.25164,2.3411,0.0,0.0,0.0,0.0,0.00189,0.0446,0.0,0.0,0.0,0.0,0.01926,1.31173,0.0,0.0,0.0,0.00062,0.0,0.0,0.0,0.0,0.0,0.02489,0.02402,4.19508,0.22074,0.0,0.00481,0.0,0.00069,0.00087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01069,0.0,0.5392,0.0,0.0,0.31476,0.0,0.0,0.0,0.0,0.0,0.0,2.03825,0.00271,0.0,0.0,0.0,0.0,0.42722,0.0,0.0,0.0,0.0,0.0,0.0,0.05462,0.0,0.00132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007850000000000001,0.0,0.0,0.0,0.0,0.0,0.03069,0.0,0.0,4.67118,0.0,0.0,0.0,0.0,0.0,0.06132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.97468,0.0,0.0,0.0,0.28325,0.018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13306,0.0,0.00051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00187,0.0,0.0,0.0,0.00294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00321,0.0
CRR1090634,0,0.0,5.9412400000000005,1.82207,2.45376,0.04295,7.187660000000001,0.45807000000000003,0.43977000000000005,0.13538,0.0,0.00566,0.22247,0.63279,0.2816,0.45777,0.0,0.09232,0.50884,1.8116400000000001,0.0,0.0,0.46312,0.04847,0.00273,0.09772,0.3860799999999999,0.0,0.02811,1.55518,0.03461,0.00301,0.52646,1.425,0.0,0.0,0.2434,1.24891,0.62218,0.11068,0.00369,0.68216,0.01757,0.14671,0.0,0.11581,0.042910000000000004,1.26647,0.08914,0.00354,20.64164,0.0,0.01466,0.7492899999999999,0.04288,0.0,0.27091,0.26605999999999996,0.13689,0.0,0.00213,0.21844,0.18549000000000002,0.0,0.00199,0.0,0.0,0.0,0.01608,0.0,0.0,1.28435,0.33918,0.12777,0.23159999999999997,0.0,0.33609,0.00356,0.0,0.0,0.0,0.0,0.0,0.03889,0.01486,0.0,0.44553,0.07884,0.0,0.0,0.002,0.0,0.0,0.01005,0.0,0.34697,0.01194,0.74931,0.0158,0.0,0.0,0.0,0.0,1.1154,0.09894,0.3261,0.0,0.19912000000000002,0.00202,0.0,0.0,0.08749,0.0,0.01233,0.0,0.0,0.0,0.18022,0.0,0.08789,0.02217,0.00645,0.0,0.0,0.02168,0.0,0.07113,0.01018,0.0,0.08615,0.00098,0.01969,0.01362,1.05954,0.01174,0.17371,0.0,0.01325,0.33615,0.0,0.00011,0.0,0.03073,0.0,0.0,0.00886,0.0,0.0156,0.23499,0.0,0.0,0.0,0.0,0.0,0.07116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00184,0.0,0.01105,0.0,0.0,0.0,0.00359,0.0,0.0,0.0,0.0,11.66833,0.67424,0.00955,0.0,0.05024,0.00835,0.0,0.14211,2.27301,0.00262,0.41326,0.02082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0075,0.0,0.0,0.0,0.0,0.0,0.01922,0.0,0.0,0.00252,0.0,0.0,0.06465,0.0,0.0,0.0,0.06176,0.0,0.0,0.0,0.05995,0.0,0.0,0.0,0.0,0.0,0.1824,0.0,0.0,0.06518
CRR1090637,0,0.0,4.7044,0.6491,8.11201,4.46419,13.856110000000001,6.97037,0.49616,0.0,0.07387,0.47641,0.58528,0.0,0.6701,6.07769,0.22207,1.23739,0.0,4.4402099999999995,0.0,0.0,6.94699,0.00385,0.0,0.0,1.3955700000000002,0.0,0.0883,2.14853,0.09491,0.0,2.17022,0.25945999999999997,0.10996,0.0,0.80821,0.65427,0.0,0.0,0.0,0.0,0.0,0.0,0.00705,3.73236,0.00032,1.4816799999999999,0.0,0.0,0.0,0.0,0.20243,1.1503999999999999,0.10128,0.0,0.05562,0.89896,0.42982,0.00577,0.08076,2.46472,4.86958,0.0,0.0,0.0,0.0,0.00291,0.07508,0.0,0.0,0.05069,0.01885,0.00758,0.10702,0.0,0.2419,0.00506,0.00196,0.0,0.0,0.0,0.00594,0.0,0.66677,0.26953,8.94231,0.0,0.0,0.02872,0.02757,0.0,0.00825,0.0,0.0,0.0,0.10069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28512,0.0,0.0,0.0,0.0,0.19859000000000002,4.16101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01334,0.0,0.0,0.0,0.0,0.0,0.0,0.010360000000000001,0.0,0.0,0.0849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00689,0.0,0.0,0.04196,0.0,0.0,0.0,0.0,0.0,0.38615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09067,0.0,0.0,0.0,0.26589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00518,0.0,0.0,0.0,0.01263,0.0,0.0,0.0,0.01116,0.0,0.0,0.0,0.00505,0.0,0.11358,0.0,0.0,0.0,0.0
CRR1090639,0,0.0,10.233929999999999,0.21892,0.49829999999999997,0.09896,0.70326,4.29025,0.53534,0.02046,0.0,0.0,0.31731,0.0906,0.9556399999999999,1.87558,0.22765,0.39074,0.01419,4.125959999999999,0.0,0.0,1.33747,0.00339,0.22075,0.01743,0.09523999999999999,0.0,0.01628,0.85253,0.0,0.14175,2.23762,0.12666,0.00113,0.0,0.03177,0.27115,2.28125,0.00913,0.03019,0.02881,0.02985,0.0,0.0,1.25481,0.01696,0.9851300000000001,0.00746,0.00916,0.25548,0.0,0.0,1.27378,0.00991,0.0,1.24884,0.01532,0.13447,0.0,0.01015,0.03942,1.16181,0.0,0.00283,0.0,0.0101,0.0,0.0099,0.00086,0.0,1.03699,0.01707,0.02142,0.01129,0.0,0.0144,0.01506,0.0,0.0,0.0,0.0,0.00279,0.0,0.01272,0.0952,0.34097,0.02242,0.0,0.00467,0.0,0.01474,0.00235,0.0,0.0,0.0,0.0,0.10409,0.0,0.0,0.0,0.34347,0.0,0.0,41.8714,0.08599,0.18174,0.01698,0.07715,0.03294,0.01224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00018,0.0,0.0,0.02688,0.00322,0.05169,0.01438,0.01342,0.00912,0.00973,0.00306,0.0,0.0,0.0,0.0,0.0,0.00023,0.02407,0.00018,0.0,0.0,0.0,0.00492,0.00378,0.03484,0.0,0.0,0.0,0.02068,0.09891,0.08411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0847,0.0,0.08191,0.12242,0.00171,0.01619,0.83944,0.01851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02957,0.0,0.0,0.00657,0.0,0.0,0.0,0.15217,0.0,0.0,0.00016,0.00291,0.00148,0.02486,0.00535,0.0,0.0,0.5678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00673,0.00887,0.0,0.02846,0.0,0.0
CRR1090646,1,0.0,6.6325899999999995,0.08219,0.44938,0.14469,0.5391800000000001,0.0,0.66249,0.02378,0.0,0.07849,1.89385,0.15731,0.17193999999999998,0.03503,1.00908,0.00433,0.0,0.44473999999999997,0.01599,0.0,0.06253,0.05228,0.0,0.0,0.01531,0.0,0.04634,0.11965,0.15724,0.0,0.0144,0.00148,0.0,0.0259,0.06174,0.0,0.0,0.00198,0.0,0.01853,0.07867,0.02026,0.0,0.02962,2.8588999999999998,0.03955,0.00723,0.0,0.0,0.0,0.059980000000000006,0.10994,0.0,0.0,0.01231,0.00615,0.00521,0.0,0.0,0.0,0.00565,0.03853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20487,0.26515,0.0,0.02771,0.0,0.00972,0.0,0.0,0.0,0.02931,0.0,0.0,0.0,0.40569,0.00171,0.0,0.26629,0.0,0.0,0.00105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26665,0.0,0.0,0.67112,0.0,0.0,34.88489,0.50375,0.0,0.00219,0.0,0.0,0.0,0.01564,0.0,0.00534,0.0,0.0,0.0,0.00162,0.01792,0.0,0.0,0.0,0.0,0.01524,0.0,0.0,0.0007,0.05062,0.0,0.0,0.0,0.00745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00078,30.253,0.31704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04207,0.0,0.03915,0.0,1.02344,0.0,0.0,0.0,12.20161,0.0,0.00023,0.0,0.0,0.0,0.0,0.0,0.03944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CRR1090650,0,0.00045,8.18234,0.52401,3.60184,0.06475,5.32174,1.38898,0.02974,0.12604,1.10421,0.0,0.11247,0.0,0.8191299999999999,0.49942,0.07197,0.01871,0.06088,11.2796,0.01436,0.0,0.12942,0.0,0.06258,0.07898,1.0594300000000005,0.0,0.00927,0.35213,0.03591,0.0,1.74157,0.32153,0.00094,0.0,0.18317,0.15674,0.0,0.36956,0.0,0.0,0.00544,0.0,0.00113,4.55004,0.49015,5.336480000000001,0.2214,0.00037,0.0,0.0,0.01825,5.08262,0.0,0.0,0.59653,1.2557,9.7883,0.0,0.00273,0.04292,1.20622,0.0,0.0,0.0,0.0,0.0,0.06451,0.0,0.0,1.08961,0.36546,16.95766,0.36171000000000003,0.0,0.96998,0.00174,0.0,0.0,0.0,0.0,0.0,0.0,0.67155,0.00273,0.93723,1.03913,0.0,0.0,0.0,0.00481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93817,0.0,0.0,1.00313,0.07783,0.0167,0.05491,0.04349,0.0,0.00706,0.0,0.0,0.54666,0.0,0.00096,0.00063,0.08025,0.0,0.00671,0.29051,0.21004,0.01292,0.0,0.0,0.0,0.0,0.16279,0.0,1.6762700000000001,0.32315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02256,0.00315,0.0,0.14361,0.09392,0.0,0.60111,0.0168,0.12042,0.0,0.0,0.0,0.12117,0.04986,0.0,0.0,0.0,0.00121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03183,0.0,0.00432,0.0,0.0,0.0,0.0,0.04091,0.0,1.64475,0.25456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16302,0.0,0.0,0.0,0.0,0.43889,0.0,0.0,0.008,0.0,0.0,0.0,0.0,0.0,0.1825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CRR1090652,1,0.0,10.588759999999999,0.51814,3.5760300000000003,0.0,23.410330000000002,0.0,1.65513,0.0,3.28542,0.246,0.83248,2.54149,0.5522199999999999,3.78009,0.46638,1.10612,0.0,2.7577,0.04124,0.0,0.88281,0.0,0.0,0.0,0.43016,0.00587,0.06135,0.5676300000000001,0.27121999999999996,0.0,0.0,0.16101000000000001,0.27615,0.0,0.32989,0.0,0.00588,0.0,0.0,0.0,0.0011,0.0,0.0,0.92611,0.63209,8.27754,0.34706000000000004,0.0,0.0,0.0,0.060000000000000005,0.23994,0.0,0.0,0.07611,0.33962,7.378500000000001,0.0,0.03705,2.36059,1.13498,0.01598,0.0,0.0,0.1014,0.0,0.16827,0.0,0.0,0.0,0.38558,0.02535,0.16192,0.03303,0.62246,0.00129,0.0,0.0,0.01575,0.0,0.00418,0.0,0.3551,0.00238,1.44046,0.0,0.0,0.0,0.01141,0.00574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6007,0.0,0.1674,0.0,0.0,0.00385,0.21285,0.0,0.40486,0.0,0.00032,0.0,0.0,0.0,0.0,0.00437,0.0,0.00718,0.01064,0.0,0.0,0.0,0.11273,0.0,0.00195,0.07644,0.03483,0.0,0.0,0.0,0.0,0.04669,0.0,0.0,0.02258,0.00989,0.0,0.02606,0.0,0.23537,0.2405,0.00215,0.0,8.16919,0.21726,0.0,0.0,0.21102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13889,0.0,0.0,0.0,0.0,0.0,0.0,0.01011,0.0,0.0,0.0,0.70169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02817,0.0,0.0,0.0,0.0,0.0,0.53204,0.0,0.09784999999999999,0.0,0.0,0.0,0.0,0.0,0.00139,0.04193,0.0,0.01127,0.0,0.09445,0.0,0.0,0.00178,0.07288,0.0,0.0118,0.0,0.0,0.0,0.0,0.14995,0.36658,0.0,0.0,0.0,0.0,0.0,0.0,0.16632,0.0,0.0,0.0,0.0,0.0,0.11094,0.0,0.0,0.0,0.0
CRR1090653,0,0.0,0.0,1.35953,1.63317,9.16468,3.9536700000000007,0.0,0.02931,0.0,1.12565,0.0,4.07457,0.0,3.08114,4.17005,0.25113,0.0,0.0,1.51776,0.01145,0.0,0.7316400000000001,0.01229,0.0,0.0,0.00614,0.0,1.04051,0.50771,0.0,0.0,0.0,0.048650000000000006,0.0871,0.0,0.18587,0.0,0.18949,0.0,0.0,0.0,0.00469,0.0,0.00108,1.2705,20.88805,4.643929999999999,0.0,0.00199,7.62665,0.0,0.7217,6.00508,0.04314,0.0,0.04598,0.03601,0.42618999999999996,0.0,0.01373,1.99726,0.96055,0.0,0.00134,0.0,0.0,0.0,0.04577,0.0,0.0,0.0,1.92687,0.0,0.05123,0.11151,0.63273,0.00462,0.0,0.0,0.0,0.0,0.00567,0.0,0.96174,0.05577,0.32261,2.1897,0.0,0.0,0.0,0.02972,0.0,0.0,5.60258,0.0,0.0,0.34739,0.0,0.0,0.0,0.0,0.00514,0.0,0.0,0.0,0.0,0.00146,0.0,0.0,0.0,0.0,0.0,0.01864,0.0,0.0,0.02173,0.0,0.0,0.00312,0.0057,0.0,0.01955,0.0,0.0,0.0,0.0,0.02757,0.0,0.0,0.05421,0.01293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16834,0.0,0.0,0.00788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01202,0.0,0.0,0.0,0.0,5.16326,0.12466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01481,0.0,0.0,0.0,0.0,0.0,0.00619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01168,0.0,0.0,0.01004,0.0,0.0017,0.0,0.0,0.0,0.0,0.0
